"departamento_id","departamento_nombre","provincia_id","provincia_nombre","año","semanas_epidemiologicas","evento_nombre","grupo_edad_id","grupo_edad_desc","cantidad_casos"
63,"San Pedro",38,"Jujuy",2019,14,"Dengue",8,"De 20 a 24 años",2
63,"San Pedro",38,"Jujuy",2019,14,"Dengue",9,"De 25 a 34 años",2
63,"San Pedro",38,"Jujuy",2019,14,"Dengue",10,"De 35 a 44 años",1
63,"San Pedro",38,"Jujuy",2019,15,"Dengue",7,"De 15 a 19 años",4
63,"San Pedro",38,"Jujuy",2019,15,"Dengue",9,"De 25 a 34 años",1
63,"San Pedro",38,"Jujuy",2019,15,"Dengue",10,"De 35 a 44 años",2
63,"San Pedro",38,"Jujuy",2019,15,"Dengue",10,"De 45 a 64 años",1
63,"San Pedro",38,"Jujuy",2019,16,"Dengue",10,"De 35 a 44 años",1
63,"San Pedro",38,"Jujuy",2019,17,"Dengue",10,"De 35 a 44 años",1
63,"San Pedro",38,"Jujuy",2019,18,"Dengue",6,"De 10 a 14 años",1
63,"San Pedro",38,"Jujuy",2019,18,"Dengue",9,"De 25 a 34 años",1
63,"San Pedro",38,"Jujuy",2019,19,"Dengue",9,"De 25 a 34 años",1
70,"Santa Barbara",38,"Jujuy",2019,7,"Dengue",9,"De 25 a 34 años",1
14,"El Carmen",38,"Jujuy",2019,12,"Dengue",10,"De 45 a 64 años",1
119,"Tunuyan",50,"Mendoza",2019,6,"Dengue",8,"De 20 a 24 años",1
7,"Apostoles",54,"Misiones",2019,9,"Dengue",5,"De 5 a 9 años",1
7,"Apostoles",54,"Misiones",2019,12,"Dengue",7,"De 15 a 19 años",1
7,"Apostoles",54,"Misiones",2019,14,"Dengue",6,"De 10 a 14 años",1
7,"Apostoles",54,"Misiones",2019,15,"Dengue",7,"De 15 a 19 años",2
7,"Apostoles",54,"Misiones",2019,15,"Dengue",8,"De 20 a 24 años",1
7,"Apostoles",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",1
7,"Apostoles",54,"Misiones",2019,15,"Dengue",10,"De 35 a 44 años",1
7,"Apostoles",54,"Misiones",2019,15,"Dengue",10,"De 45 a 64 años",2
7,"Apostoles",54,"Misiones",2019,16,"Dengue",9,"De 25 a 34 años",1
7,"Apostoles",54,"Misiones",2019,16,"Dengue",10,"De 35 a 44 años",3
7,"Apostoles",54,"Misiones",2019,16,"Dengue",10,"De 45 a 64 años",1
7,"Apostoles",54,"Misiones",2019,16,"Dengue",5,"De 5 a 9 años",1
7,"Apostoles",54,"Misiones",2019,17,"Dengue",9,"De 25 a 34 años",1
7,"Apostoles",54,"Misiones",2019,17,"Dengue",10,"De 35 a 44 años",2
7,"Apostoles",54,"Misiones",2019,17,"Dengue",10,"De 45 a 64 años",2
7,"Apostoles",54,"Misiones",2019,18,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,6,"Dengue",11,"Mayor o igual de 65 años",1
28,"Capital",54,"Misiones",2019,8,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,9,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,9,"Dengue",10,"De 45 a 64 años",1
28,"Capital",54,"Misiones",2019,9,"Dengue",11,"Mayor o igual de 65 años",1
28,"Capital",54,"Misiones",2019,11,"Dengue",7,"De 15 a 19 años",1
28,"Capital",54,"Misiones",2019,11,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,12,"Dengue",6,"De 10 a 14 años",1
28,"Capital",54,"Misiones",2019,12,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,13,"Dengue",8,"De 20 a 24 años",1
28,"Capital",54,"Misiones",2019,13,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,14,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,14,"Dengue",10,"De 45 a 64 años",2
28,"Capital",54,"Misiones",2019,14,"Dengue",5,"De 5 a 9 años",1
28,"Capital",54,"Misiones",2019,15,"Dengue",7,"De 15 a 19 años",2
28,"Capital",54,"Misiones",2019,15,"Dengue",8,"De 20 a 24 años",1
28,"Capital",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",3
28,"Capital",54,"Misiones",2019,15,"Dengue",10,"De 35 a 44 años",3
28,"Capital",54,"Misiones",2019,15,"Dengue",10,"De 45 a 64 años",5
28,"Capital",54,"Misiones",2019,15,"Dengue",5,"De 5 a 9 años",2
28,"Capital",54,"Misiones",2019,16,"Dengue",6,"De 10 a 14 años",2
28,"Capital",54,"Misiones",2019,16,"Dengue",7,"De 15 a 19 años",1
28,"Capital",54,"Misiones",2019,16,"Dengue",8,"De 20 a 24 años",1
28,"Capital",54,"Misiones",2019,16,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,16,"Dengue",10,"De 35 a 44 años",7
28,"Capital",54,"Misiones",2019,16,"Dengue",10,"De 45 a 64 años",7
28,"Capital",54,"Misiones",2019,17,"Dengue",6,"De 10 a 14 años",2
28,"Capital",54,"Misiones",2019,17,"Dengue",9,"De 25 a 34 años",4
28,"Capital",54,"Misiones",2019,17,"Dengue",10,"De 35 a 44 años",3
28,"Capital",54,"Misiones",2019,17,"Dengue",10,"De 45 a 64 años",4
28,"Capital",54,"Misiones",2019,17,"Dengue",5,"De 5 a 9 años",1
28,"Capital",54,"Misiones",2019,17,"Dengue",11,"Mayor o igual de 65 años",1
28,"Capital",54,"Misiones",2019,18,"Dengue",4,"De 2 a 4 años",1
28,"Capital",54,"Misiones",2019,18,"Dengue",9,"De 25 a 34 años",1
28,"Capital",54,"Misiones",2019,18,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,19,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,20,"Dengue",6,"De 10 a 14 años",1
28,"Capital",54,"Misiones",2019,20,"Dengue",10,"De 35 a 44 años",1
28,"Capital",54,"Misiones",2019,20,"Dengue",11,"Mayor o igual de 65 años",1
42,"Eldorado",54,"Misiones",2019,2,"Dengue",9,"De 25 a 34 años",1
42,"Eldorado",54,"Misiones",2019,12,"Dengue",10,"De 35 a 44 años",1
42,"Eldorado",54,"Misiones",2019,13,"Dengue",9,"De 25 a 34 años",1
42,"Eldorado",54,"Misiones",2019,14,"Dengue",8,"De 20 a 24 años",1
42,"Eldorado",54,"Misiones",2019,15,"Dengue",8,"De 20 a 24 años",1
42,"Eldorado",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",1
42,"Eldorado",54,"Misiones",2019,15,"Dengue",10,"De 35 a 44 años",2
42,"Eldorado",54,"Misiones",2019,15,"Dengue",10,"De 45 a 64 años",1
42,"Eldorado",54,"Misiones",2019,15,"Dengue",11,"Mayor o igual de 65 años",1
42,"Eldorado",54,"Misiones",2019,17,"Dengue",10,"De 45 a 64 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,5,"Dengue",9,"De 25 a 34 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,12,"Dengue",10,"De 35 a 44 años",2
49,"General Manuel Belgrano",54,"Misiones",2019,12,"Dengue",10,"De 45 a 64 años",2
49,"General Manuel Belgrano",54,"Misiones",2019,14,"Dengue",6,"De 10 a 14 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,14,"Dengue",9,"De 25 a 34 años",2
49,"General Manuel Belgrano",54,"Misiones",2019,14,"Dengue",10,"De 35 a 44 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,14,"Dengue",10,"De 45 a 64 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,14,"Dengue",5,"De 5 a 9 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,15,"Dengue",7,"De 15 a 19 años",2
49,"General Manuel Belgrano",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,16,"Dengue",8,"De 20 a 24 años",1
49,"General Manuel Belgrano",54,"Misiones",2019,17,"Dengue",4,"De 2 a 4 años",1
56,"Guarani",54,"Misiones",2019,12,"Dengue",8,"De 20 a 24 años",1
56,"Guarani",54,"Misiones",2019,12,"Dengue",10,"De 45 a 64 años",1
56,"Guarani",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",1
56,"Guarani",54,"Misiones",2019,16,"Dengue",7,"De 15 a 19 años",1
56,"Guarani",54,"Misiones",2019,16,"Dengue",9,"De 25 a 34 años",1
56,"Guarani",54,"Misiones",2019,18,"Dengue",6,"De 10 a 14 años",1
56,"Guarani",54,"Misiones",2019,19,"Dengue",7,"De 15 a 19 años",1
56,"Guarani",54,"Misiones",2019,22,"Dengue",6,"De 10 a 14 años",1
56,"Guarani",54,"Misiones",2019,22,"Dengue",8,"De 20 a 24 años",2
56,"Guarani",54,"Misiones",2019,22,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,1,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,3,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,3,"Dengue",10,"De 35 a 44 años",1
63,"Iguazu",54,"Misiones",2019,3,"Dengue",10,"De 45 a 64 años",1
63,"Iguazu",54,"Misiones",2019,4,"Dengue",9,"De 25 a 34 años",1
63,"Iguazu",54,"Misiones",2019,4,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,5,"Dengue",4,"De 2 a 4 años",1
63,"Iguazu",54,"Misiones",2019,5,"Dengue",11,"Mayor o igual de 65 años",1
63,"Iguazu",54,"Misiones",2019,6,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,6,"Dengue",9,"De 25 a 34 años",1
63,"Iguazu",54,"Misiones",2019,6,"Dengue",10,"De 35 a 44 años",2
63,"Iguazu",54,"Misiones",2019,6,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,7,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,7,"Dengue",7,"De 15 a 19 años",1
63,"Iguazu",54,"Misiones",2019,7,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,7,"Dengue",9,"De 25 a 34 años",1
63,"Iguazu",54,"Misiones",2019,7,"Dengue",10,"De 35 a 44 años",2
63,"Iguazu",54,"Misiones",2019,7,"Dengue",10,"De 45 a 64 años",1
63,"Iguazu",54,"Misiones",2019,8,"Dengue",9,"De 25 a 34 años",2
63,"Iguazu",54,"Misiones",2019,8,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,8,"Dengue",5,"De 5 a 9 años",1
63,"Iguazu",54,"Misiones",2019,8,"Dengue",11,"Mayor o igual de 65 años",1
63,"Iguazu",54,"Misiones",2019,10,"Dengue",10,"De 35 a 44 años",1
63,"Iguazu",54,"Misiones",2019,11,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,11,"Dengue",7,"De 15 a 19 años",3
63,"Iguazu",54,"Misiones",2019,11,"Dengue",4,"De 2 a 4 años",1
63,"Iguazu",54,"Misiones",2019,11,"Dengue",8,"De 20 a 24 años",3
63,"Iguazu",54,"Misiones",2019,11,"Dengue",9,"De 25 a 34 años",2
63,"Iguazu",54,"Misiones",2019,11,"Dengue",10,"De 45 a 64 años",3
63,"Iguazu",54,"Misiones",2019,12,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,12,"Dengue",9,"De 25 a 34 años",2
63,"Iguazu",54,"Misiones",2019,12,"Dengue",10,"De 35 a 44 años",5
63,"Iguazu",54,"Misiones",2019,12,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,12,"Dengue",11,"Mayor o igual de 65 años",1
63,"Iguazu",54,"Misiones",2019,13,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,13,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,14,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,14,"Dengue",4,"De 2 a 4 años",2
63,"Iguazu",54,"Misiones",2019,14,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,14,"Dengue",9,"De 25 a 34 años",4
63,"Iguazu",54,"Misiones",2019,14,"Dengue",10,"De 35 a 44 años",3
63,"Iguazu",54,"Misiones",2019,14,"Dengue",10,"De 45 a 64 años",2
63,"Iguazu",54,"Misiones",2019,15,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,15,"Dengue",7,"De 15 a 19 años",3
63,"Iguazu",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 años",2
63,"Iguazu",54,"Misiones",2019,15,"Dengue",10,"De 35 a 44 años",1
63,"Iguazu",54,"Misiones",2019,15,"Dengue",10,"De 45 a 64 años",3
63,"Iguazu",54,"Misiones",2019,16,"Dengue",8,"De 20 a 24 años",1
63,"Iguazu",54,"Misiones",2019,16,"Dengue",10,"De 35 a 44 años",1
63,"Iguazu",54,"Misiones",2019,17,"Dengue",10,"De 45 a 64 años",1
63,"Iguazu",54,"Misiones",2019,18,"Dengue",6,"De 10 a 14 años",1
63,"Iguazu",54,"Misiones",2019,19,"Dengue",8,"De 20 a 24 años",1
7,"Anta",66,"Salta",2019,13,"Dengue",12,"Sin Especificar",1
7,"Anta",66,"Salta",2019,15,"Dengue",10,"De 35 a 44 años",1
7,"Anta",66,"Salta",2019,16,"Dengue",9,"De 25 a 34 años",1
7,"Anta",66,"Salta",2019,16,"Dengue",10,"De 35 a 44 años",1
7,"Anta",66,"Salta",2019,16,"Dengue",5,"De 5 a 9 años",1
7,"Anta",66,"Salta",2019,17,"Dengue",7,"De 15 a 19 años",1
7,"Anta",66,"Salta",2019,17,"Dengue",8,"De 20 a 24 años",1
7,"Anta",66,"Salta",2019,17,"Dengue",9,"De 25 a 34 años",1
7,"Anta",66,"Salta",2019,17,"Dengue",10,"De 45 a 64 años",1
7,"Anta",66,"Salta",2019,18,"Dengue",6,"De 10 a 14 años",1
7,"Anta",66,"Salta",2019,18,"Dengue",7,"De 15 a 19 años",2
7,"Anta",66,"Salta",2019,18,"Dengue",4,"De 2 a 4 años",2
7,"Anta",66,"Salta",2019,18,"Dengue",8,"De 20 a 24 años",2
7,"Anta",66,"Salta",2019,18,"Dengue",10,"De 35 a 44 años",1
7,"Anta",66,"Salta",2019,18,"Dengue",10,"De 45 a 64 años",2
7,"Anta",66,"Salta",2019,19,"Dengue",7,"De 15 a 19 años",1
7,"Anta",66,"Salta",2019,19,"Dengue",4,"De 2 a 4 años",1
7,"Anta",66,"Salta",2019,19,"Dengue",8,"De 20 a 24 años",2
7,"Anta",66,"Salta",2019,19,"Dengue",10,"De 35 a 44 años",1
7,"Anta",66,"Salta",2019,19,"Dengue",10,"De 45 a 64 años",3
7,"Anta",66,"Salta",2019,19,"Dengue",5,"De 5 a 9 años",1
7,"Anta",66,"Salta",2019,19,"Dengue",11,"Mayor o igual de 65 años",1
7,"Anta",66,"Salta",2019,20,"Dengue",10,"De 35 a 44 años",2
7,"Anta",66,"Salta",2019,21,"Dengue",6,"De 10 a 14 años",1
7,"Anta",66,"Salta",2019,21,"Dengue",10,"De 45 a 64 años",1
7,"Anta",66,"Salta",2019,22,"Dengue",10,"De 35 a 44 años",1
28,"Capital",66,"Salta",2019,4,"Dengue",8,"De 20 a 24 años",1
28,"Capital",66,"Salta",2019,6,"Dengue",8,"De 20 a 24 años",1
28,"Capital",66,"Salta",2019,10,"Dengue",6,"De 10 a 14 años",1
28,"Capital",66,"Salta",2019,11,"Dengue",6,"De 10 a 14 años",1
28,"Capital",66,"Salta",2019,13,"Dengue",10,"De 35 a 44 años",1
28,"Capital",66,"Salta",2019,15,"Dengue",7,"De 15 a 19 años",1
28,"Capital",66,"Salta",2019,16,"Dengue",9,"De 25 a 34 años",1
28,"Capital",66,"Salta",2019,17,"Dengue",6,"De 10 a 14 años",1
28,"Capital",66,"Salta",2019,17,"Dengue",10,"De 45 a 64 años",1
28,"Capital",66,"Salta",2019,18,"Dengue",7,"De 15 a 19 años",1
28,"Capital",66,"Salta",2019,18,"Dengue",9,"De 25 a 34 años",2
28,"Capital",66,"Salta",2019,18,"Dengue",10,"De 45 a 64 años",1
28,"Capital",66,"Salta",2019,19,"Dengue",10,"De 35 a 44 años",1
28,"Capital",66,"Salta",2019,19,"Dengue",10,"De 45 a 64 años",2
28,"Capital",66,"Salta",2019,20,"Dengue",8,"De 20 a 24 años",1
28,"Capital",66,"Salta",2019,22,"Dengue",10,"De 45 a 64 años",1
35,"Cerrillos",66,"Salta",2019,20,"Dengue",10,"De 35 a 44 años",1
49,"General Guemes",66,"Salta",2019,7,"Dengue",10,"De 35 a 44 años",1
49,"General Guemes",66,"Salta",2019,8,"Dengue",7,"De 15 a 19 años",1
49,"General Guemes",66,"Salta",2019,15,"Dengue",11,"Mayor o igual de 65 años",1
49,"General Guemes",66,"Salta",2019,19,"Dengue",6,"De 10 a 14 años",1
49,"General Guemes",66,"Salta",2019,23,"Dengue",9,"De 25 a 34 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,3,"Dengue",7,"De 15 a 19 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,3,"Dengue",8,"De 20 a 24 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,3,"Dengue",10,"De 45 a 64 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,4,"Dengue",7,"De 15 a 19 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,4,"Dengue",9,"De 25 a 34 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,4,"Dengue",10,"De 35 a 44 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,4,"Dengue",10,"De 45 a 64 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",6,"De 10 a 14 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",7,"De 15 a 19 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",8,"De 20 a 24 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",9,"De 25 a 34 años",5
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,5,"Dengue",10,"De 45 a 64 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",6,"De 10 a 14 años",7
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",7,"De 15 a 19 años",9
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",4,"De 2 a 4 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",8,"De 20 a 24 años",8
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",9,"De 25 a 34 años",11
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",10,"De 35 a 44 años",6
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",10,"De 45 a 64 años",8
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",5,"De 5 a 9 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,6,"Dengue",11,"Mayor o igual de 65 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",7,"De 15 a 19 años",9
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",4,"De 2 a 4 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",8,"De 20 a 24 años",5
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",9,"De 25 a 34 años",4
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",10,"De 35 a 44 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,7,"Dengue",10,"De 45 a 64 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,8,"Dengue",8,"De 20 a 24 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,8,"Dengue",9,"De 25 a 34 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,8,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,9,"Dengue",9,"De 25 a 34 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,10,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,10,"Dengue",9,"De 25 a 34 años",4
56,"Grl. Jose de San Martin",66,"Salta",2019,10,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,10,"Dengue",10,"De 45 a 64 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,10,"Dengue",5,"De 5 a 9 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,11,"Dengue",6,"De 10 a 14 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,11,"Dengue",7,"De 15 a 19 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,11,"Dengue",8,"De 20 a 24 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,11,"Dengue",9,"De 25 a 34 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,11,"Dengue",10,"De 45 a 64 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,12,"Dengue",10,"De 45 a 64 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,13,"Dengue",7,"De 15 a 19 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,13,"Dengue",9,"De 25 a 34 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,14,"Dengue",8,"De 20 a 24 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,14,"Dengue",10,"De 45 a 64 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,15,"Dengue",7,"De 15 a 19 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,15,"Dengue",8,"De 20 a 24 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,15,"Dengue",9,"De 25 a 34 años",4
56,"Grl. Jose de San Martin",66,"Salta",2019,16,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,16,"Dengue",10,"De 35 a 44 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,16,"Dengue",10,"De 45 a 64 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,16,"Dengue",5,"De 5 a 9 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,16,"Dengue",11,"Mayor o igual de 65 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,17,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,17,"Dengue",7,"De 15 a 19 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,17,"Dengue",9,"De 25 a 34 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,17,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,17,"Dengue",5,"De 5 a 9 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",4,"De 2 a 4 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",8,"De 20 a 24 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",9,"De 25 a 34 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",10,"De 45 a 64 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,18,"Dengue",1,"Menor que 1 año",1
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",8,"De 20 a 24 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",9,"De 25 a 34 años",3
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",10,"De 35 a 44 años",4
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",10,"De 45 a 64 años",4
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",5,"De 5 a 9 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,19,"Dengue",1,"Menor que 1 año",2
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",6,"De 10 a 14 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",7,"De 15 a 19 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",8,"De 20 a 24 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",9,"De 25 a 34 años",5
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",10,"De 35 a 44 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,20,"Dengue",5,"De 5 a 9 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,21,"Dengue",6,"De 10 a 14 años",1
56,"Grl. Jose de San Martin",66,"Salta",2019,21,"Dengue",3,"De 13 a 24 meses",1
56,"Grl. Jose de San Martin",66,"Salta",2019,21,"Dengue",10,"De 35 a 44 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,21,"Dengue",10,"De 45 a 64 años",2
56,"Grl. Jose de San Martin",66,"Salta",2019,23,"Dengue",5,"De 5 a 9 años",1
126,"Oran",66,"Salta",2019,3,"Dengue",8,"De 20 a 24 años",1
126,"Oran",66,"Salta",2019,4,"Dengue",8,"De 20 a 24 años",1
126,"Oran",66,"Salta",2019,4,"Dengue",10,"De 45 a 64 años",3
126,"Oran",66,"Salta",2019,5,"Dengue",7,"De 15 a 19 años",3
126,"Oran",66,"Salta",2019,5,"Dengue",8,"De 20 a 24 años",2
126,"Oran",66,"Salta",2019,5,"Dengue",9,"De 25 a 34 años",1
126,"Oran",66,"Salta",2019,5,"Dengue",10,"De 35 a 44 años",1
126,"Oran",66,"Salta",2019,5,"Dengue",10,"De 45 a 64 años",2
126,"Oran",66,"Salta",2019,5,"Dengue",11,"Mayor o igual de 65 años",1
126,"Oran",66,"Salta",2019,6,"Dengue",7,"De 15 a 19 años",1
126,"Oran",66,"Salta",2019,6,"Dengue",9,"De 25 a 34 años",2
126,"Oran",66,"Salta",2019,6,"Dengue",10,"De 35 a 44 años",1
126,"Oran",66,"Salta",2019,6,"Dengue",10,"De 45 a 64 años",1
126,"Oran",66,"Salta",2019,6,"Dengue",11,"Mayor o igual de 65 años",1
126,"Oran",66,"Salta",2019,7,"Dengue",6,"De 10 a 14 años",1
126,"Oran",66,"Salta",2019,7,"Dengue",7,"De 15 a 19 años",1
126,"Oran",66,"Salta",2019,7,"Dengue",9,"De 25 a 34 años",1
126,"Oran",66,"Salta",2019,7,"Dengue",10,"De 35 a 44 años",1
126,"Oran",66,"Salta",2019,7,"Dengue",10,"De 45 a 64 años",1
126,"Oran",66,"Salta",2019,8,"Dengue",8,"De 20 a 24 años",1
126,"Oran",66,"Salta",2019,8,"Dengue",9,"De 25 a 34 años",1
126,"Oran",66,"Salta",2019,8,"Dengue",10,"De 35 a 44 años",4
126,"Oran",66,"Salta",2019,8,"Dengue",10,"De 45 a 64 años",3
126,"Oran",66,"Salta",2019,9,"Dengue",7,"De 15 a 19 años",1
126,"Oran",66,"Salta",2019,9,"Dengue",8,"De 20 a 24 años",1
126,"Oran",66,"Salta",2019,9,"Dengue",10,"De 35 a 44 años",1
126,"Oran",66,"Salta",2019,9,"Dengue",10,"De 45 a 64 años",2
126,"Oran",66,"Salta",2019,10,"Dengue",9,"De 25 a 34 años",1
